order_date,total_sales,region,is_forecast
2022-05-19,0.0,Central,False
2022-05-20,88.42,Central,False
2022-05-21,0.0,Central,False
2022-05-22,1979.93,Central,False
2022-05-23,0.0,Central,False
2022-05-24,0.0,Central,False
2022-05-25,504.08,Central,False
2022-05-26,5291.7,Central,False
2022-05-27,286.4,Central,False
2022-05-28,0.0,Central,False
2022-05-29,1586.53,Central,False
2022-05-30,252.01,Central,False
2022-05-31,0.0,Central,False
2022-06-01,0.0,Central,False
2022-06-02,0.0,Central,False
2022-06-03,677.95,Central,False
2022-06-04,0.0,Central,False
2022-06-05,328.22,Central,False
2022-06-06,0.0,Central,False
2022-06-07,0.0,Central,False
2022-06-08,692.94,Central,False
2022-06-09,0.0,Central,False
2022-06-10,22.15,Central,False
2022-06-11,1891.19,Central,False
2022-06-12,396.87,Central,False
2022-06-13,0.0,Central,False
2022-06-14,173.49,Central,False
2022-06-15,0.0,Central,False
2022-06-16,0.0,Central,False
2022-06-17,76.86,Central,False
2022-06-18,0.0,Central,False
2022-06-19,170.93,Central,False
2022-06-20,0.84,Central,False
2022-06-21,0.0,Central,False
2022-06-22,0.0,Central,False
2022-06-23,449.62,Central,False
2022-06-24,117.96,Central,False
2022-06-25,566.89,Central,False
2022-06-26,577.12,Central,False
2022-06-27,359.98,Central,False
2022-06-28,0.0,Central,False
2022-06-29,50.12,Central,False
2022-06-30,0.0,Central,False
2022-07-01,569.9,Central,False
2022-07-02,0.0,Central,False
2022-07-03,0.0,Central,False
2022-07-04,0.0,Central,False
2022-07-05,0.0,Central,False
2022-07-06,339.98,Central,False
2022-07-07,911.26,Central,False
2022-07-08,0.0,Central,False
2022-07-09,492.28,Central,False
2022-07-10,0.0,Central,False
2022-07-11,0.0,Central,False
2022-07-12,0.0,Central,False
2022-07-13,639.78,Central,False
2022-07-14,0.0,Central,False
2022-07-15,66.79,Central,False
2022-07-16,589.52,Central,False
2022-07-17,15.58,Central,False
2022-07-18,0.0,Central,False
2022-07-19,0.0,Central,False
2022-07-20,0.0,Central,False
2022-07-21,1137.4,Central,False
2022-07-22,330.2,Central,False
2022-07-23,0.0,Central,False
2022-07-24,977.83,Central,False
2022-07-25,0.0,Central,False
2022-07-26,0.0,Central,False
2022-07-27,457.78,Central,False
2022-07-28,0.0,Central,False
2022-07-29,1055.13,Central,False
2022-07-30,1311.03,Central,False
2022-07-31,19.65,Central,False
2022-08-01,0.0,Central,False
2022-08-02,248.82,Central,False
2022-08-03,3.98,Central,False
2022-08-04,0.0,Central,False
2022-08-05,0.0,Central,False
2022-08-06,0.0,Central,False
2022-08-07,75.68,Central,False
2022-08-08,0.0,Central,False
2022-08-09,0.0,Central,False
2022-08-10,151.82,Central,False
2022-08-11,1406.42,Central,False
2022-08-12,494.78,Central,False
2022-08-13,0.0,Central,False
2022-08-14,0.0,Central,False
2022-08-15,0.0,Central,False
2022-08-16,0.0,Central,False
2022-08-17,100.8,Central,False
2022-08-18,0.0,Central,False
2022-08-19,14.78,Central,False
2022-08-20,0.0,Central,False
2022-08-21,4.31,Central,False
2022-08-22,1496.05,Central,False
2022-08-23,0.0,Central,False
2022-08-24,0.0,Central,False
2022-08-25,2390.65,Central,False
2022-08-26,208.92,Central,False
2022-08-27,179.53,Central,False
2022-08-28,162.39,Central,False
2022-08-29,0.0,Central,False
2022-08-30,23.97,Central,False
2022-08-31,477.5,Central,False
2022-09-01,1689.82,Central,False
2022-09-02,346.0,Central,False
2022-09-03,898.21,Central,False
2022-09-04,1635.84,Central,False
2022-09-05,460.16,Central,False
2022-09-06,0.0,Central,False
2022-09-07,3366.88,Central,False
2022-09-08,15.01,Central,False
2022-09-09,1020.89,Central,False
2022-09-10,332.23,Central,False
2022-09-11,68.52,Central,False
2022-09-12,2374.73,Central,False
2022-09-13,0.0,Central,False
2022-09-14,0.0,Central,False
2022-09-15,0.0,Central,False
2022-09-16,33.4,Central,False
2022-09-17,0.0,Central,False
2022-09-18,703.68,Central,False
2022-09-19,83.7,Central,False
2022-09-20,0.0,Central,False
2022-09-21,188.38,Central,False
2022-09-22,0.0,Central,False
2022-09-23,583.18,Central,False
2022-09-24,789.53,Central,False
2022-09-25,1336.92,Central,False
2022-09-26,956.66,Central,False
2022-09-27,99.14,Central,False
2022-09-28,40.88,Central,False
2022-09-29,1.96,Central,False
2022-09-30,219.61,Central,False
2022-10-01,18336.74,Central,False
2022-10-02,53.73,Central,False
2022-10-03,59.75,Central,False
2022-10-04,0.0,Central,False
2022-10-05,28.85,Central,False
2022-10-06,0.0,Central,False
2022-10-07,111.85,Central,False
2022-10-08,0.0,Central,False
2022-10-09,30.39,Central,False
2022-10-10,33.06,Central,False
2022-10-11,0.0,Central,False
2022-10-12,362.35,Central,False
2022-10-13,1649.75,Central,False
2022-10-14,1058.27,Central,False
2022-10-15,0.0,Central,False
2022-10-16,2377.56,Central,False
2022-10-17,0.0,Central,False
2022-10-18,0.0,Central,False
2022-10-19,471.5,Central,False
2022-10-20,106.08,Central,False
2022-10-21,31.4,Central,False
2022-10-22,70.98,Central,False
2022-10-23,15.55,Central,False
2022-10-24,0.0,Central,False
2022-10-25,0.0,Central,False
2022-10-26,0.0,Central,False
2022-10-27,0.0,Central,False
2022-10-28,67.0,Central,False
2022-10-29,11.68,Central,False
2022-10-30,736.26,Central,False
2022-10-31,179.78,Central,False
2022-11-01,0.0,Central,False
2022-11-02,112.45,Central,False
2022-11-03,77.49,Central,False
2022-11-04,2216.07,Central,False
2022-11-05,0.0,Central,False
2022-11-06,358.55,Central,False
2022-11-07,0.0,Central,False
2022-11-08,0.0,Central,False
2022-11-09,963.14,Central,False
2022-11-10,3094.99,Central,False
2022-11-11,405.89,Central,False
2022-11-12,33.5,Central,False
2022-11-13,2.3,Central,False
2022-11-14,0.0,Central,False
2022-11-15,0.0,Central,False
2022-11-16,82.41,Central,False
2022-11-17,1749.86,Central,False
2022-11-18,351.63,Central,False
2022-11-19,1887.7,Central,False
2022-11-20,586.98,Central,False
2022-11-21,109.89,Central,False
2022-11-22,0.0,Central,False
2022-11-23,1184.77,Central,False
2022-11-24,1745.91,Central,False
2022-11-25,17.86,Central,False
2022-11-26,514.62,Central,False
2022-11-27,0.0,Central,False
2022-11-28,300.6,Central,False
2022-11-29,933.95,Central,False
2022-11-30,386.56,Central,False
2022-12-01,928.52,Central,False
2022-12-02,611.94,Central,False
2022-12-03,0.0,Central,False
2022-12-04,2673.3,Central,False
2022-12-05,0.0,Central,False
2022-12-06,0.0,Central,False
2022-12-07,2489.28,Central,False
2022-12-08,275.3,Central,False
2022-12-09,1424.9,Central,False
2022-12-10,0.0,Central,False
2022-12-11,732.17,Central,False
2022-12-12,63.88,Central,False
2022-12-13,0.0,Central,False
2022-12-14,1949.31,Central,False
2022-12-15,4.79,Central,False
2022-12-16,10110.18,Central,False
2022-12-17,582.78,Central,False
2022-12-18,1.8,Central,False
2022-12-19,33.9,Central,False
2022-12-20,0.0,Central,False
2022-12-21,0.0,Central,False
2022-12-22,1087.25,Central,False
2022-12-23,0.0,Central,False
2022-12-24,0.0,Central,False
2022-12-25,0.0,Central,False
2022-12-26,879.54,Central,False
2022-12-27,0.0,Central,False
2022-12-28,1093.02,Central,False
2022-12-29,6.92,Central,False
2022-12-30,0.0,Central,False
2022-12-31,958.5,Central,False
2023-01-01,1322.74,Central,False
2023-01-02,0.0,Central,False
2023-01-03,0.0,Central,False
2023-01-04,0.0,Central,False
2023-01-05,0.0,Central,False
2023-01-06,3059.98,Central,False
2023-01-07,0.0,Central,False
2023-01-08,0.0,Central,False
2023-01-09,0.0,Central,False
2023-01-10,0.0,Central,False
2023-01-11,760.98,Central,False
2023-01-12,4619.33,Central,False
2023-01-13,358.7,Central,False
2023-01-14,147.63,Central,False
2023-01-15,5802.7,Central,False
2023-01-16,0.0,Central,False
2023-01-17,0.0,Central,False
2023-01-18,6.0,Central,False
2023-01-19,11.52,Central,False
2023-01-20,1508.41,Central,False
2023-01-21,22.99,Central,False
2023-01-22,210.98,Central,False
2023-01-23,0.0,Central,False
2023-01-24,0.0,Central,False
2023-01-25,18.16,Central,False
2023-01-26,0.0,Central,False
2023-01-27,279.9,Central,False
2023-01-28,148.33,Central,False
2023-01-29,2453.79,Central,False
2023-01-30,0.0,Central,False
2023-01-31,0.0,Central,False
2023-02-01,0.0,Central,False
2023-02-02,512.36,Central,False
2023-02-03,0.0,Central,False
2023-02-04,251.11,Central,False
2023-02-05,0.0,Central,False
2023-02-06,0.0,Central,False
2023-02-07,0.0,Central,False
2023-02-08,397.73,Central,False
2023-02-09,0.0,Central,False
2023-02-10,0.0,Central,False
2023-02-11,0.0,Central,False
2023-02-12,90.64,Central,False
2023-02-13,0.0,Central,False
2023-02-14,0.0,Central,False
2023-02-15,705.0,Central,False
2023-02-16,1308.6,Central,False
2023-02-17,0.0,Central,False
2023-02-18,0.0,Central,False
2023-02-19,19.67,Central,False
2023-02-20,47.9,Central,False
2023-02-21,0.0,Central,False
2023-02-22,0.0,Central,False
2023-02-23,0.0,Central,False
2023-02-24,1.79,Central,False
2023-02-25,0.0,Central,False
2023-02-26,0.0,Central,False
2023-02-27,0.0,Central,False
2023-02-28,0.0,Central,False
2023-03-01,19.76,Central,False
2023-03-02,307.84,Central,False
2023-03-03,204.25,Central,False
2023-03-04,400.77,Central,False
2023-03-05,68.42,Central,False
2023-03-06,0.0,Central,False
2023-03-07,0.0,Central,False
2023-03-08,0.0,Central,False
2023-03-09,933.41,Central,False
2023-03-10,895.92,Central,False
2023-03-11,0.0,Central,False
2023-03-12,1366.86,Central,False
2023-03-13,49.62,Central,False
2023-03-14,0.0,Central,False
2023-03-15,0.0,Central,False
2023-03-16,24.05,Central,False
2023-03-17,857.39,Central,False
2023-03-18,0.0,Central,False
2023-03-19,333.67,Central,False
2023-03-20,2089.06,Central,False
2023-03-21,0.0,Central,False
2023-03-22,143.73,Central,False
2023-03-23,12.77,Central,False
2023-03-24,2463.75,Central,False
2023-03-25,2798.51,Central,False
2023-03-26,1875.13,Central,False
2023-03-27,0.0,Central,False
2023-03-28,81.4,Central,False
2023-03-29,325.86,Central,False
2023-03-30,252.42,Central,False
2023-03-31,122.6,Central,False
2023-04-01,0.0,Central,False
2023-04-02,7.06,Central,False
2023-04-03,383.84,Central,False
2023-04-04,0.0,Central,False
2023-04-05,106.32,Central,False
2023-04-06,0.0,Central,False
2023-04-07,580.86,Central,False
2023-04-08,478.24,Central,False
2023-04-09,106.11,Central,False
2023-04-10,11.36,Central,False
2023-04-11,0.0,Central,False
2023-04-12,0.0,Central,False
2023-04-13,8.76,Central,False
2023-04-14,20.74,Central,False
2023-04-15,78.01,Central,False
2023-04-16,195.14,Central,False
2023-04-17,0.0,Central,False
2023-04-18,0.0,Central,False
2023-04-19,575.2,Central,False
2023-04-20,171.6,Central,False
2023-04-21,0.0,Central,False
2023-04-22,155.34,Central,False
2023-04-23,83.21,Central,False
2023-04-24,0.0,Central,False
2023-04-25,1.99,Central,False
2023-04-26,253.39,Central,False
2023-04-27,0.0,Central,False
2023-04-28,0.0,Central,False
2023-04-29,43.37,Central,False
2023-04-30,0.0,Central,False
2023-05-01,0.0,Central,False
2023-05-02,0.0,Central,False
2023-05-03,0.0,Central,False
2023-05-04,0.0,Central,False
2023-05-05,2014.32,Central,False
2023-05-06,2049.53,Central,False
2023-05-07,41.47,Central,False
2023-05-08,0.0,Central,False
2023-05-09,0.0,Central,False
2023-05-10,94.52,Central,False
2023-05-11,162.16,Central,False
2023-05-12,2229.18,Central,False
2023-05-13,1078.43,Central,False
2023-05-14,67.82,Central,False
2023-05-15,0.0,Central,False
2023-05-16,0.0,Central,False
2023-05-17,907.3,Central,False
2023-05-18,147.23,Central,False
2023-05-19,932.81,Central,False
2023-05-20,0.0,Central,False
2023-05-21,205.92,Central,False
2023-05-22,70.15,Central,False
2023-05-23,0.0,Central,False
2023-05-24,50.14,Central,False
2023-05-25,0.0,Central,False
2023-05-26,477.3,Central,False
2023-05-27,164.8,Central,False
2023-05-28,691.1,Central,False
2023-05-29,204.67,Central,False
2023-05-30,0.0,Central,False
2023-05-31,4526.22,Central,False
2023-06-01,10.69,Central,False
2023-06-02,0.0,Central,False
2023-06-03,45.35,Central,False
2023-06-04,470.38,Central,False
2023-06-05,0.0,Central,False
2023-06-06,0.0,Central,False
2023-06-07,504.2,Central,False
2023-06-08,890.02,Central,False
2023-06-09,132.52,Central,False
2023-06-10,0.0,Central,False
2023-06-11,8.86,Central,False
2023-06-12,683.02,Central,False
2023-06-13,0.0,Central,False
2023-06-14,166.45,Central,False
2023-06-15,5.94,Central,False
2023-06-16,23.88,Central,False
2023-06-17,74.35,Central,False
2023-06-18,778.02,Central,False
2023-06-19,0.0,Central,False
2023-06-20,0.0,Central,False
2023-06-21,491.0,Central,False
2023-06-22,0.0,Central,False
2023-06-23,193.26,Central,False
2023-06-24,148.48,Central,False
2023-06-25,1090.83,Central,False
2023-06-26,20.07,Central,False
2023-06-27,0.0,Central,False
2023-06-28,1118.36,Central,False
2023-06-29,1584.86,Central,False
2023-06-30,639.83,Central,False
2023-07-01,169.19,Central,False
2023-07-02,1039.0,Central,False
2023-07-03,0.0,Central,False
2023-07-04,476.35,Central,False
2023-07-05,0.0,Central,False
2023-07-06,0.0,Central,False
2023-07-07,0.0,Central,False
2023-07-08,822.67,Central,False
2023-07-09,298.46,Central,False
2023-07-10,30.32,Central,False
2023-07-11,0.0,Central,False
2023-07-12,373.94,Central,False
2023-07-13,0.0,Central,False
2023-07-14,0.0,Central,False
2023-07-15,2.91,Central,False
2023-07-16,0.0,Central,False
2023-07-17,0.0,Central,False
2023-07-18,0.0,Central,False
2023-07-19,1922.16,Central,False
2023-07-20,223.56,Central,False
2023-07-21,526.34,Central,False
2023-07-22,756.23,Central,False
2023-07-23,0.0,Central,False
2023-07-24,318.35,Central,False
2023-07-25,0.0,Central,False
2023-07-26,0.0,Central,False
2023-07-27,0.0,Central,False
2023-07-28,1063.43,Central,False
2023-07-29,0.0,Central,False
2023-07-30,210.19,Central,False
2023-07-31,1572.25,Central,False
2023-08-01,0.0,Central,False
2023-08-02,223.19,Central,False
2023-08-03,3.32,Central,False
2023-08-04,489.92,Central,False
2023-08-05,115.3,Central,False
2023-08-06,301.57,Central,False
2023-08-07,0.0,Central,False
2023-08-08,0.0,Central,False
2023-08-09,1823.07,Central,False
2023-08-10,205.28,Central,False
2023-08-11,0.0,Central,False
2023-08-12,0.0,Central,False
2023-08-13,0.0,Central,False
2023-08-14,50.4,Central,False
2023-08-15,0.0,Central,False
2023-08-16,143.8,Central,False
2023-08-17,228.18,Central,False
2023-08-18,2.3,Central,False
2023-08-19,0.0,Central,False
2023-08-20,87.52,Central,False
2023-08-21,0.0,Central,False
2023-08-22,0.0,Central,False
2023-08-23,0.0,Central,False
2023-08-24,0.0,Central,False
2023-08-25,118.68,Central,False
2023-08-26,5.95,Central,False
2023-08-27,165.47,Central,False
2023-08-28,78.04,Central,False
2023-08-29,0.0,Central,False
2023-08-30,638.73,Central,False
2023-08-31,498.26,Central,False
2023-09-01,3779.15,Central,False
2023-09-02,260.72,Central,False
2023-09-03,920.31,Central,False
2023-09-04,0.0,Central,False
2023-09-05,0.0,Central,False
2023-09-06,1913.25,Central,False
2023-09-07,1514.7,Central,False
2023-09-08,27.34,Central,False
2023-09-09,1718.68,Central,False
2023-09-10,555.09,Central,False
2023-09-11,0.0,Central,False
2023-09-12,0.0,Central,False
2023-09-13,19.05,Central,False
2023-09-14,387.59,Central,False
2023-09-15,73.56,Central,False
2023-09-16,1749.9,Central,False
2023-09-17,210.04,Central,False
2023-09-18,0.0,Central,False
2023-09-19,0.0,Central,False
2023-09-20,20.16,Central,False
2023-09-21,732.31,Central,False
2023-09-22,435.11,Central,False
2023-09-23,1863.7,Central,False
2023-09-24,278.23,Central,False
2023-09-25,0.0,Central,False
2023-09-26,0.0,Central,False
2023-09-27,1.74,Central,False
2023-09-28,372.45,Central,False
2023-09-29,11.65,Central,False
2023-09-30,111.52,Central,False
2023-10-01,312.85,Central,False
2023-10-02,1814.62,Central,False
2023-10-03,0.0,Central,False
2023-10-04,0.0,Central,False
2023-10-05,309.49,Central,False
2023-10-06,89.76,Central,False
2023-10-07,0.0,Central,False
2023-10-08,1040.3,Central,False
2023-10-09,239.36,Central,False
2023-10-10,0.0,Central,False
2023-10-11,1466.37,Central,False
2023-10-12,170.57,Central,False
2023-10-13,40.86,Central,False
2023-10-14,0.0,Central,False
2023-10-15,0.0,Central,False
2023-10-16,0.0,Central,False
2023-10-17,0.0,Central,False
2023-10-18,467.9,Central,False
2023-10-19,0.0,Central,False
2023-10-20,2695.86,Central,False
2023-10-21,618.51,Central,False
2023-10-22,1175.61,Central,False
2023-10-23,517.41,Central,False
2023-10-24,0.0,Central,False
2023-10-25,81.77,Central,False
2023-10-26,58.53,Central,False
2023-10-27,65.73,Central,False
2023-10-28,0.0,Central,False
2023-10-29,321.39,Central,False
2023-10-30,523.93,Central,False
2023-10-31,0.0,Central,False
2023-11-01,196.02,Central,False
2023-11-02,75.9,Central,False
2023-11-03,89.52,Central,False
2023-11-04,748.95,Central,False
2023-11-05,90.25,Central,False
2023-11-06,38.16,Central,False
2023-11-07,0.0,Central,False
2023-11-08,0.0,Central,False
2023-11-09,341.96,Central,False
2023-11-10,335.48,Central,False
2023-11-11,1035.52,Central,False
2023-11-12,507.49,Central,False
2023-11-13,250.26,Central,False
2023-11-14,0.0,Central,False
2023-11-15,0.0,Central,False
2023-11-16,567.69,Central,False
2023-11-17,346.21,Central,False
2023-11-18,3375.34,Central,False
2023-11-19,22.0,Central,False
2023-11-20,55.18,Central,False
2023-11-21,35.71,Central,False
2023-11-22,1016.17,Central,False
2023-11-23,57.87,Central,False
2023-11-24,1742.23,Central,False
2023-11-25,3281.85,Central,False
2023-11-26,846.89,Central,False
2023-11-27,0.0,Central,False
2023-11-28,0.0,Central,False
2023-11-29,98.35,Central,False
2023-11-30,923.33,Central,False
2023-12-01,2795.49,Central,False
2023-12-02,23.96,Central,False
2023-12-03,613.12,Central,False
2023-12-04,199.73,Central,False
2023-12-05,0.0,Central,False
2023-12-06,1909.09,Central,False
2023-12-07,1816.36,Central,False
2023-12-08,1412.47,Central,False
2023-12-09,34.5,Central,False
2023-12-10,738.93,Central,False
2023-12-11,0.0,Central,False
2023-12-12,0.0,Central,False
2023-12-13,1714.85,Central,False
2023-12-14,10.19,Central,False
2023-12-15,10.8,Central,False
2023-12-16,127.0,Central,False
2023-12-17,129.29,Central,False
2023-12-18,0.0,Central,False
2023-12-19,0.0,Central,False
2023-12-20,391.26,Central,False
2023-12-21,3869.67,Central,False
2023-12-22,247.69,Central,False
2023-12-23,264.32,Central,False
2023-12-24,160.16,Central,False
2023-12-25,811.46,Central,False
2023-12-26,0.0,Central,False
2023-12-27,260.38,Central,False
2023-12-28,209.7,Central,False
2023-12-29,209.3,Central,False
2023-12-30,528.4261383340897,Central,True
2023-12-31,490.45852455582286,Central,True
2024-01-01,275.3098513025366,Central,True
2024-01-02,74.67463570789238,Central,True
2024-01-03,449.40725184376754,Central,True
2024-01-04,455.2546746707558,Central,True
2024-01-05,535.5471964923903,Central,True
2024-01-06,528.4294361253557,Central,True
2024-01-07,490.4618037853903,Central,True
2024-01-08,275.3131120748804,Central,True
2024-01-09,74.6778781268996,Central,True
2024-01-10,449.41047601274033,Central,True
2024-01-11,455.25788069241486,Central,True
2024-01-12,535.5503844688783,Central,True
2020-01-04,19.54,East,False
2020-01-05,0.0,East,False
2020-01-06,0.0,East,False
2020-01-07,0.0,East,False
2020-01-08,0.0,East,False
2020-01-09,0.0,East,False
2020-01-10,9.94,East,False
2020-01-11,0.0,East,False
2020-01-12,40.85,East,False
2020-01-13,61.96,East,False
2020-01-14,0.0,East,False
2020-01-15,299.96,East,False
2020-01-16,0.0,East,False
2020-01-17,0.0,East,False
2020-01-18,0.0,East,False
2020-01-19,0.0,East,False
2020-01-20,0.0,East,False
2020-01-21,0.0,East,False
2020-01-22,0.0,East,False
2020-01-23,0.0,East,False
2020-01-24,0.0,East,False
2020-01-25,0.0,East,False
2020-01-26,0.0,East,False
2020-01-27,3.93,East,False
2020-01-28,0.0,East,False
2020-01-29,0.0,East,False
2020-01-30,0.0,East,False
2020-01-31,0.0,East,False
2020-02-01,0.0,East,False
2020-02-02,0.0,East,False
2020-02-03,0.0,East,False
2020-02-04,0.0,East,False
2020-02-05,0.0,East,False
2020-02-06,180.32,East,False
2020-02-07,0.0,East,False
2020-02-08,0.0,East,False
2020-02-09,0.0,East,False
2020-02-10,0.0,East,False
2020-02-11,0.0,East,False
2020-02-12,0.0,East,False
2020-02-13,0.0,East,False
2020-02-14,0.0,East,False
2020-02-15,0.0,East,False
2020-02-16,0.0,East,False
2020-02-17,0.0,East,False
2020-02-18,0.0,East,False
2020-02-19,0.0,East,False
2020-02-20,0.0,East,False
2020-02-21,0.0,East,False
2020-02-22,0.0,East,False
2020-02-23,0.0,East,False
2020-02-24,0.0,East,False
2020-02-25,0.0,East,False
2020-02-26,19.46,East,False
2020-02-27,0.0,East,False
2020-02-28,5.94,East,False
2020-02-29,202.38,East,False
2020-03-01,523.31,East,False
2020-03-02,0.0,East,False
2020-03-03,705.56,East,False
2020-03-04,0.0,East,False
2020-03-05,0.0,East,False
2020-03-06,0.0,East,False
2020-03-07,0.0,East,False
2020-03-08,0.0,East,False
2020-03-09,127.7,East,False
2020-03-10,0.0,East,False
2020-03-11,0.0,East,False
2020-03-12,0.0,East,False
2020-03-13,0.0,East,False
2020-03-14,0.0,East,False
2020-03-15,3581.76,East,False
2020-03-16,0.0,East,False
2020-03-17,0.0,East,False
2020-03-18,0.0,East,False
2020-03-19,13.46,East,False
2020-03-20,0.0,East,False
2020-03-21,0.0,East,False
2020-03-22,24.9,East,False
2020-03-23,366.79,East,False
2020-03-24,0.0,East,False
2020-03-25,0.0,East,False
2020-03-26,330.59,East,False
2020-03-27,0.0,East,False
2020-03-28,60.15,East,False
2020-03-29,0.85,East,False
2020-03-30,73.2,East,False
2020-03-31,0.0,East,False
2020-04-01,0.0,East,False
2020-04-02,0.0,East,False
2020-04-03,55.48,East,False
2020-04-04,326.75,East,False
2020-04-05,0.0,East,False
2020-04-06,172.11,East,False
2020-04-07,0.0,East,False
2020-04-08,0.0,East,False
2020-04-09,0.0,East,False
2020-04-10,0.0,East,False
2020-04-11,638.58,East,False
2020-04-12,0.0,East,False
2020-04-13,0.0,East,False
2020-04-14,0.0,East,False
2020-04-15,0.0,East,False
2020-04-16,0.0,East,False
2020-04-17,0.0,East,False
2020-04-18,0.0,East,False
2020-04-19,0.0,East,False
2020-04-20,257.75,East,False
2020-04-21,595.07,East,False
2020-04-22,0.0,East,False
2020-04-23,0.0,East,False
2020-04-24,0.0,East,False
2020-04-25,0.0,East,False
2020-04-26,898.52,East,False
2020-04-27,37.44,East,False
2020-04-28,0.0,East,False
2020-04-29,0.0,East,False
2020-04-30,26.14,East,False
2020-05-01,51.08,East,False
2020-05-02,27.46,East,False
2020-05-03,0.0,East,False
2020-05-04,0.0,East,False
2020-05-05,1091.35,East,False
2020-05-06,1799.97,East,False
2020-05-07,0.0,East,False
2020-05-08,372.29,East,False
2020-05-09,35.91,East,False
2020-05-10,700.06,East,False
2020-05-11,0.0,East,False
2020-05-12,0.0,East,False
2020-05-13,0.0,East,False
2020-05-14,0.0,East,False
2020-05-15,0.0,East,False
2020-05-16,944.97,East,False
2020-05-17,0.0,East,False
2020-05-18,211.66,East,False
2020-05-19,711.68,East,False
2020-05-20,0.0,East,False
2020-05-21,310.8,East,False
2020-05-22,116.28,East,False
2020-05-23,14.62,East,False
2020-05-24,0.0,East,False
2020-05-25,0.0,East,False
2020-05-26,0.0,East,False
2020-05-27,0.0,East,False
2020-05-28,835.86,East,False
2020-05-29,0.0,East,False
2020-05-30,334.68,East,False
2020-05-31,0.0,East,False
2020-06-01,0.0,East,False
2020-06-02,456.27,East,False
2020-06-03,0.0,East,False
2020-06-04,1171.8,East,False
2020-06-05,0.0,East,False
2020-06-06,1745.36,East,False
2020-06-07,0.0,East,False
2020-06-08,0.0,East,False
2020-06-09,0.0,East,False
2020-06-10,0.0,East,False
2020-06-11,0.0,East,False
2020-06-12,0.0,East,False
2020-06-13,0.0,East,False
2020-06-14,115.95,East,False
2020-06-15,65.97,East,False
2020-06-16,0.0,East,False
2020-06-17,0.0,East,False
2020-06-18,0.0,East,False
2020-06-19,3645.53,East,False
2020-06-20,1106.77,East,False
2020-06-21,86.38,East,False
2020-06-22,0.0,East,False
2020-06-23,0.0,East,False
2020-06-24,0.0,East,False
2020-06-25,0.0,East,False
2020-06-26,1639.72,East,False
2020-06-27,46.68,East,False
2020-06-28,344.06,East,False
2020-06-29,0.0,East,False
2020-06-30,79.56,East,False
2020-07-01,0.0,East,False
2020-07-02,0.0,East,False
2020-07-03,0.0,East,False
2020-07-04,559.99,East,False
2020-07-05,241.2,East,False
2020-07-06,63.88,East,False
2020-07-07,0.0,East,False
2020-07-08,0.0,East,False
2020-07-09,1600.87,East,False
2020-07-10,0.0,East,False
2020-07-11,0.0,East,False
2020-07-12,168.46,East,False
2020-07-13,0.0,East,False
2020-07-14,0.0,East,False
2020-07-15,0.0,East,False
2020-07-16,13.9,East,False
2020-07-17,455.23,East,False
2020-07-18,53.34,East,False
2020-07-19,0.0,East,False
2020-07-20,165.94,East,False
2020-07-21,99.98,East,False
2020-07-22,0.0,East,False
2020-07-23,0.0,East,False
2020-07-24,0.0,East,False
2020-07-25,65.78,East,False
2020-07-26,0.0,East,False
2020-07-27,0.0,East,False
2020-07-28,0.0,East,False
2020-07-29,0.0,East,False
2020-07-30,5.68,East,False
2020-07-31,0.0,East,False
2020-08-01,163.62,East,False
2020-08-02,617.12,East,False
2020-08-03,1369.33,East,False
2020-08-04,199.98,East,False
2020-08-05,0.0,East,False
2020-08-06,0.0,East,False
2020-08-07,0.0,East,False
2020-08-08,0.0,East,False
2020-08-09,375.34,East,False
2020-08-10,196.21,East,False
2020-08-11,0.0,East,False
2020-08-12,0.0,East,False
2020-08-13,62.94,East,False
2020-08-14,853.09,East,False
2020-08-15,0.0,East,False
2020-08-16,0.0,East,False
2020-08-17,96.68,East,False
2020-08-18,0.0,East,False
2020-08-19,0.0,East,False
2020-08-20,3.91,East,False
2020-08-21,71.84,East,False
2020-08-22,25.95,East,False
2020-08-23,229.51,East,False
2020-08-24,190.01,East,False
2020-08-25,0.0,East,False
2020-08-26,0.0,East,False
2020-08-27,0.0,East,False
2020-08-28,121.24,East,False
2020-08-29,0.0,East,False
2020-08-30,380.74,East,False
2020-08-31,184.54,East,False
2020-09-01,14.4,East,False
2020-09-02,0.0,East,False
2020-09-03,264.32,East,False
2020-09-04,0.0,East,False
2020-09-05,917.04,East,False
2020-09-06,193.06,East,False
2020-09-07,2629.1,East,False
2020-09-08,336.82,East,False
2020-09-09,0.0,East,False
2020-09-10,3919.2,East,False
2020-09-11,275.51,East,False
2020-09-12,4744.01,East,False
2020-09-13,133.44,East,False
2020-09-14,33.55,East,False
2020-09-15,5.89,East,False
2020-09-16,0.0,East,False
2020-09-17,887.1,East,False
2020-09-18,4106.51,East,False
2020-09-19,104.76,East,False
2020-09-20,693.99,East,False
2020-09-21,242.16,East,False
2020-09-22,0.0,East,False
2020-09-23,0.0,East,False
2020-09-24,265.23,East,False
2020-09-25,87.54,East,False
2020-09-26,46.26,East,False
2020-09-27,3967.99,East,False
2020-09-28,859.59,East,False
2020-09-29,0.0,East,False
2020-09-30,0.0,East,False
2020-10-01,212.95,East,False
2020-10-02,589.41,East,False
2020-10-03,91.92,East,False
2020-10-04,83.92,East,False
2020-10-05,129.92,East,False
2020-10-06,123.92,East,False
